day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
58,extraction,912.4435897435897,910.1441358693822,910.1441358693824,6.4,8.878063321066719,0.49328421185207355,0.42022591829299927,0.38,0.6149949569704631,103254.30613912077,39753.42857807716,0.0,16696.440002792406,0.3773172150420754,1.0588329996608081,-8.652220885649946
59,extraction,903.152564102564,900.13469150539,900.1346915053899,6.4,8.841416789084567,0.4849496313751718,0.4097736179828644,0.38,0.6171005404278418,102048.58517291075,39074.34811281088,0.0,16411.22620738057,0.43309491323379923,1.0657079997145047,-8.524874705929225
60,extraction,893.8615384615384,893.4153193838321,893.4153193838322,6.4,8.76115293070954,0.47667726730680293,0.3817656636238098,0.38,0.7879489392460926,98972.1213242393,20987.143311869368,0.0,8814.600190985135,0.549930275784885,1.0479590000613825,-5.380678809269115
61,extraction,884.5705128205127,883.6481159507272,880.9230241137316,6.4,8.71537949169689,0.4685205726390832,0.35762789845466614,0.38,0.796764674839885,96269.3018582974,19565.32286610834,0.0,8217.435603765503,1.1023452387851882,1.0582079999039706,-5.5039666230416096
62,extraction,875.2794871794871,874.2371865661709,869.893988904473,6.4,8.668069001192016,0.4604659986677455,0.35,0.38,0.7992916291950394,95360.78583478635,19139.70796358073,0.0,8038.677344703907,1.1708236140538613,1.0194579999733833,-5.436485158945522
63,extraction,865.9884615384615,865.199883819658,865.199883819658,6.4,8.630935835494917,0.4524548886323783,0.35,0.38,0.8012494627134714,95324.73510773497,18945.842319358344,0.0,7957.253774130504,0.07003850778524996,0.9819169999900623,-4.299604426371365
64,extraction,856.6974358974358,856.3389266532505,856.3389266532504,6.4,8.580787343903634,0.4445258244967001,0.35,0.38,0.8024714759941601,95256.68295669695,18815.911986128587,0.0,7902.683034174006,0.03542331157966247,1.0070840003209014,-4.23777109129148
65,extraction,847.4064102564101,847.7453330999537,847.7453330999537,6.4,8.527166739866157,0.43667633067170053,0.35,0.38,0.8036693395113446,95190.68415820764,18688.849893147897,0.0,7849.316955122116,0.03428346165177752,1.0620000002745655,-4.210040087571126
66,extraction,838.1153846153845,839.0209242332438,839.0209242332437,6.4,8.475651622275587,0.42890761841028163,0.35,0.38,0.8050035409876416,95123.6806981113,18548.78090435393,0.0,7790.487979828651,0.08233729454934086,1.055541999903653,-4.229163989580518
67,extraction,828.8243589743589,830.1594964612982,830.1594964612982,6.4,8.426394552848706,0.42122095640601037,0.35,0.38,0.806258692800391,95055.62493282277,18416.201031160832,0.0,7734.804433087549,0.12008576959122783,1.0288329999639245,-4.239197100839805
68,extraction,819.5333333333333,821.2695277865728,821.2695277865727,6.4,8.377869863187918,0.4136166089265051,0.35,0.38,0.8074705587211213,94987.34997340088,18287.861418940185,0.0,7680.901795954877,0.15642400479068172,0.9738749999996799,-4.248528733420258
69,extraction,810.2423076923076,812.1533093814666,812.1533093814667,6.4,8.333026797814368,0.40609667087667667,0.35,0.38,0.8087013625935812,94917.33741604968,18157.5573139356,0.0,7626.174071852951,0.1741115155756905,1.0011250001298322,-4.238735826818322
70,extraction,800.951282051282,802.7241749380032,802.7241749380032,6.4,8.293291722032537,0.3986640396272507,0.35,0.38,0.8099190313072313,94844.92166352386,18028.214585392372,0.0,7571.850125864796,0.1647772771752196,1.0505000000193832,-4.201908988524159
71,extraction,791.6602564102564,793.1822375148917,793.1822375148915,6.4,8.255799856510675,0.391319759650261,0.35,0.38,0.8113661204183701,94771.63958411437,17877.142049063463,0.0,7508.399660606654,0.14511427568150456,1.0507499996492697,-4.150902269668791
72,extraction,782.3692307692306,783.5286537456511,783.528653745651,6.4,8.220601601618673,0.38406486470817164,0.35,0.38,0.8128957953537892,94697.5000607666,17718.30043085423,0.0,7441.686180958776,0.11481046988295868,1.06275000007372,-4.087828283889074
73,extraction,773.078205128205,773.7531618631649,773.7531618631649,6.4,8.187927274184267,0.376900483579809,0.35,0.38,0.8144748259820176,94622.42428310911,17554.841731127177,0.0,7373.033527073414,0.07250264860619848,1.0155830000257993,-4.011865063437219
74,extraction,763.7871794871794,764.0500195960967,764.0500195960966,6.4,8.154794811527132,0.3698259463613266,0.35,0.38,0.8158244297366934,94547.90415049803,17413.414164118425,0.0,7313.633948929738,0.03559786890269507,1.047541999923851,-3.945160289699186
75,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8032432453282646,7920.000000000001,1558.3134970001447,1700.0,2354.491668740061,12.39150894973994,1.0272919998897123,-8.009637582142101
76,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7918275466595404,7920.000000000001,1648.7258304564402,0.0,692.4648487917049,0.01150894973994121,1.0106250001626904,4.706411293831198
77,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7929270208475501,7920.000000000001,1640.0179948874038,0.0,688.8075578527096,0.01150894973994121,1.04383300003974,4.7149783967041685
78,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7933968390608754,7920.000000000001,1636.297034637867,0.0,687.2447545479041,0.01150894973994121,1.0520830001041759,4.7186392202224
79,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7938721047957387,7920.000000000001,1632.53293001775,0.0,685.663830607455,0.01150894973994121,1.0240420001537132,4.722342490828455
80,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7942400758226995,7920.000000000001,1629.6185994842199,0.0,684.4398117833723,0.01150894973994121,1.0016670003096806,4.7252097210705335
81,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7945138042600988,7920.000000000001,1627.4506702600183,0.0,683.5292815092076,0.01150894973994121,0.9814579998419504,4.7273426130547485
82,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7947905940208102,7920.000000000001,1625.2584953551832,0.0,682.6085680491769,0.01150894973994121,1.017041000068275,4.729499358870212
83,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7950509241107184,7920.000000000001,1623.1966810431104,0.0,681.7426060381064,0.01150894973994121,1.0475830003997544,4.731527850930777
84,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7953584786136751,7920.000000000001,1620.7608493796934,0.0,680.7195567394712,0.01150894973994121,1.037459000144736,4.7339243156178155
85,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7957295360305849,7920.000000000001,1617.8220746377674,0.0,679.4852713478623,0.01150894973994121,1.0360000001128356,4.736815595010377
86,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7969408847354131,7920.000000000001,1608.228192895528,0.0,675.4558410161218,0.01150894973994121,1.0417080002298462,4.746254424118398
87,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7982787580701611,7920.000000000001,1597.6322360843242,0.0,671.0055391554162,0.01150894973994121,1.0477499999979045,4.756679133142755
88,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.7994246465192774,7920.000000000001,1588.5567995673237,0.0,667.1938558182759,0.01150894973994121,1.0358749996157712,4.765607895938268
89,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.800429531571595,7920.000000000001,1580.5981099529672,0.0,663.8512061802462,0.01150894973994121,1.0344169995732955,4.773437960265928
90,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8013721653222206,7920.000000000001,1573.1324506480132,0.0,660.7156292721655,0.01150894973994121,1.0262079999847629,4.780782962450801
91,balance,0.0,0.0,0.0,8.5,10.347060110351162,0.3698259463613266,0.0,0.0,0.8787250130869069,7920.000000000001,960.4978963516978,0.0,403.4091164677131,0.01150894973994121,1.0414580001452123,5.383516352233237
