day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
37,extraction,1028.6853658536584,1029.5318021851483,1029.5318021851483,11.870588235294116,13.749918703031408,0.68732625325164,0.5151447057723999,0.5751447081565857,0.598743816392755,133156.32444723335,53429.79857086495,0.0,22440.515399763277,0.09692829327133426,0.026999999999999247,-12.345061806211325
38,extraction,1035.1682926829267,1036.024832879871,1036.024832879871,11.505882352941175,13.441055456558345,0.6777334307249745,0.5142772793769836,0.5742772817611694,0.6000761977997371,133029.2359383039,53201.557840242356,0.0,22344.65429290179,0.09940033462434068,0.026916000000154483,-12.30479239557574
39,extraction,1041.651219512195,1042.5179145832562,1042.5179145832562,11.141176470588235,13.131856376010075,0.6680804870714259,0.5133582353591919,0.5733582377433777,0.6014100246193976,132891.61782615638,52969.26667761609,0.0,22247.09200459876,0.10187851713265837,0.026666999999980234,-12.263236498071514
40,extraction,1048.1341463414633,1049.011047059075,1049.0110470590748,10.776470588235293,12.822321455914501,0.6583674218208789,0.5123876929283142,0.5723876953125,0.6027448921361866,132743.49442767163,52733.0311970842,0.0,22147.873102775364,0.10435677973883964,0.02437500000018744,-12.22040352346659
41,extraction,1054.6170731707316,1055.504230069287,1055.5042300692871,10.411764705882351,12.512341200774104,0.6485942345054225,0.5113668441772461,0.5713668465614319,0.6040804534510613,132585.10892797215,52493.03620590437,0.0,22047.075206479833,0.10679866290639631,0.030125000000102986,-12.176298186670417
42,extraction,1061.1,1061.99746337404,1061.9974633740403,10.04705882352941,12.201884568793506,0.6387609246593666,0.5102960467338562,0.570296049118042,0.6054162460319645,132416.53428130114,52249.41318415286,0.0,21944.7535373442,0.10923255684128416,0.030833000000063393,-12.130971343141248
43,extraction,1051.8089743589742,1052.689820658988,1052.689820658988,9.682352941176468,11.892655873786104,0.6290137966903019,0.501635730266571,0.5616357326507568,0.6067519229798535,130578.34702592336,51349.68386841373,0.0,21566.867224733767,0.3671010834106083,0.03037500000013793,-12.136334928219954
44,extraction,1042.5179487179487,1043.3823463016568,1043.3823463016568,9.317647058823528,11.583581565231059,0.6193528490393606,0.49305322766304016,0.5530532002449036,0.6080870217626712,128756.0322307158,50461.16005756134,0.0,21193.687224175763,0.36427406781652705,0.024875000000035286,-11.883450273793613
45,extraction,1033.226923076923,1034.075039793633,1034.075039793633,8.952941176470587,11.27497067972749,0.6097780801523826,0.4845450818538666,0.54454505443573,0.6094212532978815,126948.89037166277,49583.53849658868,0.0,20825.086168567243,0.36155700601626034,0.02454199999979423,-11.633036280228522
46,extraction,1023.9358974358973,1024.7679007032173,1024.767900703217,8.588235294117645,10.96684002649291,0.6002894884792046,0.4761110246181488,0.5361109972000122,0.610754155053428,125156.86386736194,48716.78922691439,0.0,20461.051475304044,0.3588429802911269,0.026999999999999247,-11.384981473222064
47,extraction,1014.6448717948717,1015.4609283886889,1015.4609283886888,8.223529411764705,10.659189597323639,0.5908870724756057,0.46775102615356445,0.5277510285377502,0.6120853223137601,123379.94949423411,47860.89334100038,0.0,20101.57520322016,0.35612298838839845,0.027084000000066055,-11.139277524144957
48,extraction,1005.353846153846,1006.1541224996041,1006.1541224996041,7.858823529411763,10.352019380790933,0.5815708306006093,0.4594651162624359,0.5194650888442993,0.6134144081798354,121618.14474619277,47015.822462777374,0.0,19746.645434366495,0.3533969881476354,0.027207999999889765,-10.895923772682588
49,extraction,996.0628205128204,996.8474824767964,996.8474824767964,7.494117647058822,10.045329368119814,0.5723407613184167,0.4512532949447632,0.511253297328949,0.6147409501195966,119871.46106303533,46181.565196920754,0.0,19396.257382706717,0.35066271710929936,0.02712500000012774,-10.654921007883809
50,extraction,986.7717948717948,987.5410079067366,987.5410079067367,7.12941176470588,9.73911954899131,0.5631968630970581,0.4431155323982239,0.5031155347824097,0.6160646590505081,118139.88377884324,45358.07655836352,0.0,19050.39215451268,0.3479245981214935,0.02712500000012774,-10.416269955507891
51,extraction,977.4807692307692,978.2346983102158,978.2346983102157,6.764705882352939,9.433389914061145,0.5541391344090005,0.435051828622818,0.4950518310070038,0.6173850146240056,116423.41575095916,44545.34351497656,0.0,18709.044276290155,0.34517977715435155,0.02712500000012774,-10.179970338863898
52,extraction,968.1897435897436,968.9285532808444,968.9285532808445,6.4,9.128140453280313,0.5451675737304742,0.4270622134208679,0.4870622158050537,0.6187017277575536,114722.06305593578,43743.324431317305,0.0,18372.19626115327,0.3424277890651831,0.024666999999922723,-9.94602005922202
53,extraction,958.8987179487178,959.6225722138931,959.6225722138931,6.4,9.078665276905856,0.5362821795433085,0.42295971512794495,0.48295971751213074,0.6200143359190946,113813.6834695853,43247.568094684335,0.0,18163.97859976742,0.21002674007422767,0.024374999999965397,-9.679156820574441
