day,phase,baseline_rate_10k,requested_rate_10k,actual_rate_10k,baseline_pressure_mpa,actual_pressure_mpa,inventory,compressor_4500_load,compressor_4000_load,renewable_share,station_power_kwh,grid_power_kwh,startup_shutdown_cost_yuan,operating_cost_yuan,penalty,inference_time_ms,reward
33,extraction,1002.7536585365852,1003.7327105145309,1003.7327105145308,13.329411764705881,14.97970610064763,0.7250528201254813,0.5180963277816772,0.5180963277816772,0.6117903590202332,127800.31808421375,49613.31560057262,0.0,20837.592552240498,0.10130197934881045,0.025791000000108255,-11.430127533282255
34,extraction,1009.2365853658536,1010.2275052848162,1010.227505284816,12.96470588235294,14.672166951043131,0.7156988617432145,0.5174351334571838,0.5174351334571838,0.6131539344787598,127715.31446585289,49406.16690792312,0.0,20750.59010132771,0.10389581396649618,0.026749999999964302,-11.395377835561897
35,extraction,1015.7195121951219,1016.7223590740597,1016.7223590740597,12.599999999999998,14.364291934334242,0.7062847658258621,0.5167223215103149,0.5167223215103149,0.6145206093788147,127619.78130579303,49194.79552896603,0.0,20661.81412216573,0.10649838734587672,0.02587499999995302,-11.359315450073531
36,extraction,1022.2024390243902,1023.2172714357619,1023.2172714357617,12.235294117647058,14.05608104591056,0.6968105318310865,0.5159579515457153,0.5159579515457153,0.6158899664878845,127513.73075995258,48979.30339546026,0.0,20571.307426093306,0.1091036322618045,0.0321250000001605,-11.321948436388688
37,extraction,1028.6853658536584,1029.712242205399,1029.712242205399,11.870588235294116,13.747534277919296,0.6872761592180736,0.515142023563385,0.515142023563385,0.6172616481781006,127397.16282706801,48759.78012721817,0.0,20479.10765343163,0.11171360720230347,0.026165999999827605,-11.283290318266415
38,extraction,1035.1682926829267,1036.207271003343,1036.207271003343,11.505882352941175,13.438651625144416,0.6776816474495242,0.5142744779586792,0.5142744779586792,0.6186352372169495,127270.06534487623,48536.31827963206,0.0,20385.253677445464,0.11433035581140147,0.02587499999995302,-11.243354301995648
39,extraction,1041.651219512195,1042.7023575918593,1042.702357591859,11.141176470588235,13.129433080809061,0.6680269959903403,0.5133553743362427,0.5133553743362427,0.6200103163719177,127132.45047089898,48309.019633299744,0.0,20289.788245985892,0.1169498517281169,0.0259169999998754,-11.202150473029583
40,extraction,1048.1341463414633,1049.1975016600022,1049.1975016600022,10.776470588235293,12.819878639094602,0.6583122043083033,0.5123847126960754,0.5123847126960754,0.6213864684104919,126984.31820274821,48077.981171228355,0.0,20192.752091915907,0.11957414323187607,0.025458000000089243,-11.159693498376953
41,extraction,1054.6170731707316,1055.6927028950151,1055.6927028950151,10.411764705882351,12.509871705665446,0.6485372718740902,0.5113638043403625,0.5113638043403625,0.6227633357048035,126825.93604366768,47843.39305922913,0.0,20094.225084876234,0.1221586676251095,0.03312500000007823,-11.115982627253372
42,extraction,1061.1,1062.1879609823297,1062.1879609823295,10.04705882352941,12.199395446951073,0.6387021981612908,0.5102928876876831,0.5102928876876831,0.6241404414176941,126657.35262863165,47605.37665020095,0.0,19994.2581930844,0.12473992438147821,0.031832999999981126,-11.071073885197018
43,extraction,1051.8089743589742,1052.8765274794807,1052.8765274794807,9.682352941176468,11.890181342078272,0.6289533414253697,0.501632571220398,0.501632571220398,0.6255174279212952,124819.1362600036,46742.59119128848,0.0,19631.88830034116,0.3825495605968123,0.03158400000002892,-11.079781372610226
